PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Ferreira, LAD; Tavares, M				de Azevedo Ferreira, Luciane Augusto; Tavares, Marcos			A review of the records of Pachycheles rugimanus A. Milne-Edwards, 1880 (Crustacea: Decapoda: Anomura: Porcellanidae) from Brazil, with the description of a new species	ZOOTAXA			English	Review						Pachycheles ackleianus; Pachycheles coelhoi sp. nov.; Pachycheles rugimanus; Pachycheles velerae; porcelain crabs; southwestern Atlantic		All previous records of Pachycheles rugimanus A. Milne-Edwards, 1880, from the Brazilian coast are reviewed and prove to represent a new species, P. coelhoi sp. nov. (from Amapa, northern Brazilian coast), and P. ackleianus A. Milne-Edwards, 1880, a species already known from Brazil (from Para to Rio de Janeiro). The new species is described and illustrated, and compared to its most similar congeners: P. rugimanus and P. ackleianus from the western Atlantic, and P. velerae Haig, 1960, from the eastern Pacific (Galapagos Island and Cocos Island). Pachycheles coelhoi sp. nov. is distinguishable from the other three species by a suite of morphological characters, which include the ornamentation of the carapace and chelipeds, and the shape of the third thoracic sternite. All previous records of P. rugimanus from Brazil are considered invalid.	[de Azevedo Ferreira, Luciane Augusto; Tavares, Marcos] Univ Sao Paulo, Museu Zool, BR-04263000 Sao Paulo, SP, Brazil	Tavares, M (reprint author), Univ Sao Paulo, Museu Zool, BR-04263000 Sao Paulo, SP, Brazil.	mdst@usp.br	Tavares, Marcos/F-7151-2012	Tavares, Marcos/0000-0002-7186-5787	CNPqNational Council for Scientific and Technological Development (CNPq) [303122/2016-1, 440426/2015-4]	We would like to express our gratitude to Jesser Fidelis de Souza Filho (UFPE) and Rafael Lemaitre (USNM) for granting access to the collections under their responsibility. Jesser also kindly donnated to MZUSP the paratype of the present new species. We also thank Ingrid Avila da Costa, Joana d'Arc de J. Pinto, Maria Jose de S. Coelho (all from MZUSP), Karen Reed (USNM) and Patricia S. Santos (UFPE) for their kind assistance throughout the execution of this work. Tomoyuki Komai (Natural History Museum and Institute, Chiba), one anonymous reviewer and the Zootaxa editor Shane Ahyong are thanked for careful work and useful suggestions. MT thanks CNPq (PROTAX, 440426/2015-4) for financial support through a post-doctoral fellowship to LAAF and CNPq (PRODUTIVIDADE, 303122/2016-1) for funding studies on the taxonomy of decapod crustaceans.		16	1	1	1	2	MAGNOLIA PRESS	AUCKLAND	PO BOX 41383, AUCKLAND, ST LUKES 1030, NEW ZEALAND	1175-5326	1175-5334		ZOOTAXA	Zootaxa	MAR 19	2019	4568	1					185	193		10.11646/zootaxa.4568.1.12			9	Zoology	Zoology	HP1UJ	WOS:000461453200012	31715879				2020-04-30	
J	Qian, YH; Fu, L; Jiao, JY; Du, YZ				Qian, Yu-Han; Fu, Li; Jiao, Jun-Ying; Du, Yu-Zhou			Two new species of Sphaeronemoura (Plecoptera: Nemouridae) from Yunnan Province of China	ZOOTAXA			English	Article						Stoneflies; S. kunmingensis Qian & Du sp. n.; S. campylura Qian & Du sp. n.; China		Two new species of the nemourid genus Sphaeronemoura are described based on males and females collected from Yunnan Province of southwestern China. The new taxa include S. kunmingensis Qian & Du sp. nov. and S. campylura Qian & Du sp. nov.. The new species are compared to related taxa.	[Qian, Yu-Han; Fu, Li; Jiao, Jun-Ying] Southwest Forestry Univ, Key Lab Forest Resources Conservat & Utilizat Sou, Minist Educ, Kunming 650224, Yunnan, Peoples R China; [Du, Yu-Zhou] Yangzhou Univ, Inst Appl Entomol, Yangzhou 225009, Jiangsu, Peoples R China	Qian, YH (reprint author), Southwest Forestry Univ, Key Lab Forest Resources Conservat & Utilizat Sou, Minist Educ, Kunming 650224, Yunnan, Peoples R China.	nerv6667@163.com			National Natural Science Foundation of ChinaNational Natural Science Foundation of China [31460575]	We thank our guides Ms Xiu-qin Gao and Ms. Xian-Mei Liu. We are very grateful to Dr. Boris Kondratieff for assistance with the English syntax and we thank Dr. David Muranyi for the valuable suggestions. This research was supported by National Natural Science Foundation of China (No. 31460575).		13	3	3	0	2	MAGNOLIA PRESS	AUCKLAND	PO BOX 41383, AUCKLAND, ST LUKES 1030, NEW ZEALAND	1175-5326	1175-5334		ZOOTAXA	Zootaxa	MAR 19	2019	4568	1					194	200		10.11646/zootaxa.4568.1.13			7	Zoology	Zoology	HP1UJ	WOS:000461453200013	31715880				2020-04-30	
J	Gustafsson, DR; Zou, FS; Oslejskova, L; Najer, T; Sychra, O				Gustafsson, Daniel R.; Zou, Fasheng; Oslejskova, Lucie; Najer, Tomas; Sychra, Oldrich			Four new species of Brueelia Keler, 1936 (Phthiraptera: Ischnocera) from African hosts, with a redescription of Nirmus bicurvatus Piaget, 1880	EUROPEAN JOURNAL OF TAXONOMY			English	Article						Phthiraptera; new species; Brueelia complex; species diversity; host specificity	CHEWING LICE PHTHIRAPTERA; INSECTA PHTHIRAPTERA; PHILOPTERIDAE; AVES; PASSERIFORMES; DIVERSITY; MALLOPHAGA; PHYLOGENY; ANTBIRDS; SENEGAL	Four new species of Brueelia Keler, 1936 are described and illustrated. All of them parasitize African endemic host species in the families Passeridae, Ploceidae, and Estrildidae (Passeriformes). They are: Brueelia pofadderensis sp. nov. ex Passer melanurus damarensis Reichenow, 1902 and P. m. vicinus Clancey, 1958; B. semiscalaris sp. nov. ex Granatina granatina (Linnaeus, 1758); B. sima sp. nov. ex Malimbus nitens (Gray, 1831); B. terpsichore sp. nov. ex Euplectes jacksoni (Sharpe, 1891) and E. progne delamerei (Shelley, 1903). In addition, Brueelia bicurvata (Piaget, 1880) is redescribed and reillustrated from non-type material. A summary of all published records of lice in the Brueelia complex from Africa since 1980 is provided. We also estimate the unknown diversity of African species of Brueelia based on an index of host specificity calculated for each host family independently. The unknown diversity is estimated to be over 1000 species of Brueelia from African hosts, compared to the < 50 species in this genus currently recorded from Africa.	[Gustafsson, Daniel R.; Zou, Fasheng] Guangdong Inst Appl Biol Resources, Guangdong Key Lab Anim Conservat & Resource Utili, Guangdong Publ Lab Wild Anim Conservat & Utilizat, 105 Xingang West Rd, Guangzhou 510260, Guangdong, Peoples R China; [Oslejskova, Lucie; Sychra, Oldrich] Univ Vet & Pharmaceut Sci, Dept Biol & Wildlife Dis, Fac Vet Hyg & Ecol, Palackeho Tr 1946-1, Brno 61242, Czech Republic; [Najer, Tomas] Czech Univ Life Sci, Dept Vet Sci, Fac Agr Food & Nat Resources, Kamycka 129, Prague 16500 6, Czech Republic	Gustafsson, DR (reprint author), Guangdong Inst Appl Biol Resources, Guangdong Key Lab Anim Conservat & Resource Utili, Guangdong Publ Lab Wild Anim Conservat & Utilizat, 105 Xingang West Rd, Guangzhou 510260, Guangdong, Peoples R China.	kotatsu@fripost.org; zoufs@gdei.gd.cn; l.oslejskova@gmail.com; tomas.najer@gmail.com; sychrao@vfu.cz	Najer, Tomas/AAL-3223-2020; Gustafsson, Daniel/Q-2962-2019	Najer, Tomas/0000-0003-4768-7906; 	Introduction of Full-time High-level Talent Fund of the Guangdong Academy of Sciences [2018GDASCX-0809]; Guangdong Academy of Science (GDAS) Special Project of Science and Technology Development [2017GDASCX-0107, 2018GDASCX-0107]; Guangdong Forestry Special Project [0877-16GZTP01D060]; National Natural Science Foundation of ChinaNational Natural Science Foundation of China [31672265]	Work was supported by the Introduction of Full-time High-level Talent Fund of the Guangdong Academy of Sciences grant no. 2018GDASCX-0809 and Guangdong Academy of Science (GDAS) Special Project of Science and Technology Development grants (2017GDASCX-0107 and 2018GDASCX-0107) to DRG, and the Guangdong Forestry Special Project grant no. 0877-16GZTP01D060 and the National Natural Science Foundation of China grant no. 31672265 to FZ. Paul Brown (NHML) prepared the loan of some specimens, for which we are grateful. We would also like to thank two anonymous reviewers for their help in making the published version of this manuscript better.		48	0	0	1	2	MUSEUM NATL HISTOIRE NATURELLE	PARIS	SERVICE PUBLICATIONS SCIENTIFIQUES, 57 RUE CUVIER, 75005 PARIS, FRANCE	2118-9773			EUR J TAXON	Eur. J. Taxon.	MAR 19	2019	507						1	48		10.5852/ejt.2019.507			48	Plant Sciences; Entomology; Zoology	Plant Sciences; Entomology; Zoology	HP4PC	WOS:000461657200001		DOAJ Gold			2020-04-30	
J	Tang, KL; Pierce, MP; Guenard, B				Tang, Kit Lam; Pierce, Mac P.; Guenard, Benoit			Review of the genus Strumigenys (Hymenoptera, Formicidae, Myrmicinae) in Hong Kong with the description of three new species and the addition of five native and four introduced species records	ZOOKEYS			English	Review						Ant diversity; biogeography; China; exotic ants; Hong Kong; Strumigenys	NEOTROPICAL ANT ASSEMBLAGE; DACETINE ANTS; PREDATORY BIOLOGY; THELYTOCOUS PARTHENOGENESIS	The species of the ant genus Strumigenys Smith, 1860 found in Hong Kong are reviewed based on new sampling efforts performed over the past five years (2014-2018). Prior to this, 12 Strumigenys species had been recorded from Hong Kong, all confirmed here. Moreover, we add to this list three newly described species: S. hirsuta sp. n., S. lantaui sp. n., and S. nathistorisoc sp. n., and describe for the first time the worker caste of S. formosa Terayama, Lin & Wu, 1995. We report new records for nine additional species, bringing the total number of species to 24, including four newly recorded species (S. hexamera Brown, 1958, S. membranifera Emery, 1869, S. nepalensis Baroni Urbani and De Andrade, 1994, and S. rogeri Emery, 1890) which are considered to be introduced to Hong Kong. A global review of the introduced Strumigenys species is presented. The taxonomic validity of S. feae and S. formosensis is discussed in light of new specimen measurements. New ecological information on the swarming periods of 11 species is presented on the basis of year-long sampling of aerial insects. Finally, the importance of our results within Southeast Asia and the need for future sampling efforts in the region is discussed.	[Tang, Kit Lam; Pierce, Mac P.; Guenard, Benoit] Univ Hong Kong, Sch Biol Sci, Kadoorie Biol Sci, Pok Fu Lam Rd, Hong Kong, Peoples R China	Tang, KL; Guenard, B (reprint author), Univ Hong Kong, Sch Biol Sci, Kadoorie Biol Sci, Pok Fu Lam Rd, Hong Kong, Peoples R China.	u3508935@connect.hku.hk; zeroben@gmail.com		Guenard, Benoit/0000-0002-7144-1175	Hong Kong Natural History Society; Environmental Protection Department of Hong Kong (ECF) [32-2015, 69-2016]; Ocean Park Conservation Foundation Hong Kong [OT01_ 1617]; Airport Authority Hong Kong	We thank the following persons for providing specimens used within this study: Christophe Barthelemy, Roy Cheung, Patrick Grootaert, Lim Luk, Brett Morgan, Roger Lee, Christopher Taylor, Toby Tsang, Chase Wang, Mark Wong, Brian Worthington, Gordon Yong. We also thank Doug Booher and an anonymous reviewer for their valuable comments on a previous version of the manuscript. Finally, we also thank several funding bodies who supported this research including The Hong Kong Natural History Society, the Environmental Protection Department of Hong Kong (ECF Projects 32-2015 and 69-2016), the Airport Authority Hong Kong, Ocean Park Conservation Foundation Hong Kong (OT01_ 1617).		52	0	0	1	2	PENSOFT PUBL	SOFIA	12 PROF GEORGI ZLATARSKI ST, SOFIA, 1700, BULGARIA	1313-2989	1313-2970		ZOOKEYS	ZooKeys	MAR 18	2019		831					1	48		10.3897/zookeys.831.31515			48	Zoology	Zoology	HP1UB	WOS:000461452300001	30930639	DOAJ Gold, Green Published			2020-04-30	
J	Mitrovic, M; Stary, E; Jakovljevic, M; Petrovic, A; Zikic, V; Hidalgo, NP; Tomanovic, Z				Mitrovic, Milana; Stary, Etr; Jakovljevic, Miljana; Petrovic, Andjeljko; Zikic, Vladimir; Perez Hidalgo, Nicolas; Tomanovic, Zeljko			Integrative taxonomy of root aphid parasitoids from the genus Paralipsis (Hymenoptera, Braconidae, Aphidiinae) with description of new species	ZOOKEYS			English	Article						Cryptic speciation; molecular phylogeny; Paralipsis; Paralipsis brachycaudi sp. n.; Paralipsis rugosa sp. n	MOLECULAR MARKERS; SOUTHEASTERN EUROPE; HOST-RANGE; ANTS; DNA; IDENTIFICATION; SPECIMENS; PRIMERS; REGION; COI	Species from the genus Paralipsis are obligatory endoparasitoids of root aphids in the Palaearctic. It is known that these species are broadly distributed, parasitizing various aphid hosts and showing great biological and ecological diversity. On the other hand, this group of endoparasitoids is understudied and was thought to be represented by a single species in Europe, viz., Paralipsis enervis (Nees). However, recent description of two new species indicated the possibility of cryptic speciation and recognition of additional Paralipsis species in Europe. In this research, Paralipsis specimens collected during the last 60 years from eight European countries, as well as one sample from Morocco, were subjected to molecular and morphological characterization. Newly designed genus-specific degenerative primers successfully targeted short overlapping fragments of COI of the mitochondrial DNA. Molecular analyses showed clear separation of four independent lineages, two of which are the known species P. enervis and P. tibiator, while two new species are described here, viz., P. brachycaudi Tomanovic & Stary, sp. n. and P. rugosa Tomanovic & Stary, sp. n. No clear specialization of the taxa to a strict root aphid host has been determined. The recognized mitochondrial lineages were distinct one from another, but with a substantial within-lineage divergence rate, clearly indicating the complexity of this group of parasitoids, on which further research is required in order to clarify the factors triggering their genetic differentiation. We reviewed literature data and new records of Paralipsis enervis aphid host associations and distributions. A key for the identification of all known Paralipsis species is provided and illustrated.	[Mitrovic, Milana; Jakovljevic, Miljana] Inst Plant Protect & Environm, Dept Plant Pests, Banatska 33, Belgrade, Serbia; [Stary, Etr] Czech Acad Sci, Biol Ctr, Lab Aphidol, Inst Entomol, Branisovska 31, Ceske Budejovice 37005, Czech Republic; [Petrovic, Andjeljko; Tomanovic, Zeljko] Univ Belgrade, Fac Biol, Inst Zool, Studenstki Trg 16, Belgrade 11000, Serbia; [Zikic, Vladimir] Univ Nis, Dept Biol & Ecol, Fac Sci & Math, Visegradska 33, Nish, Serbia; [Perez Hidalgo, Nicolas] Univ Valencia, Inst Biol Integrat Sistemes I2SysBio, CSIC, Valencia 46908, Spain	Mitrovic, M (reprint author), Inst Plant Protect & Environm, Dept Plant Pests, Banatska 33, Belgrade, Serbia.	milanadesancic@yahoo.co.uk	Mitrovic, Milana/A-6300-2018; Jakovljevic, Miljana/E-2355-2018; Petrovic, Andjeljko/AAH-6803-2019	Mitrovic, Milana/0000-0001-5034-6307; Jakovljevic, Miljana/0000-0002-5835-5352; Petrovic, Andjeljko/0000-0002-8126-9620	Ministry of Education, Science, and Technological Development of the Republic of Serbia [III43001]; Institute of Entomology, Biology Centre of the Czech Academy of Sciences; "Ministerio de Economia, Industria y Competitividad" of Spain (MIMECO) [CGL2015-68188-P]	The authors are grateful to G Remaudiere (Paris, France) (deceased) and J Danilov (Lithuania) for supplying valuable material that contributed significantly to the presented research. We thank Frederique Bakker (Collection Manager Hymenoptera, Naturalis Biodiversity Center, Leiden, The Netherlands) for loaning us the P. tibiator paratype. This study was supported by the Ministry of Education, Science, and Technological Development of the Republic of Serbia (III43001). P Stary was supported by the Institute of Entomology, Biology Centre of the Czech Academy of Sciences. The sampling of radicicolous aphids on the Iberian Peninsula was conducted in the context of Project CGL2015-68188-P, funded by "Ministerio de Economia, Industria y Competitividad" of Spain (MIMECO).		35	1	1	0	0	PENSOFT PUBL	SOFIA	12 PROF GEORGI ZLATARSKI ST, SOFIA, 1700, BULGARIA	1313-2989	1313-2970		ZOOKEYS	ZooKeys	MAR 18	2019		831					49	69		10.3897/zookeys.831.31808			21	Zoology	Zoology	HP1UB	WOS:000461452300002	30930640	DOAJ Gold, Green Published			2020-04-30	
J	Greenwalt, DE; Blagoderov, VA				Greenwalt, Dale E.; Blagoderov, Vladimir A.			Review of the fossil record of Bolitophilidae, with description of new taxa and discussion of position of Mangas Kovalev (Diptera: Sciaroidea)	ZOOTAXA			English	Review						Bolitophilidae; Bolitophila; Mangas; Kishenehn Formation; Baltic amber; Khasurty; Cretaceous; Eocene; fossil insect; new species	PHYLOGENY	The dipteran family Bolitophilidae, with the single extant genus Bolitophila, is a small family of mycophagous flies. In marked contrast to related families such as Sciaridae and Mycetophilidae, the family has a poor fossil record with no definite species assigned to the genus. In addition, the position of the extinct Cretaceous subfamily Mangasinae Kovalev, 1986 (described in Bolitophillidae) has been controversial and it has been suggested that species in this clade may belong to other sciaroid families. This situation is made worse by misplacement of the type specimen. We herein describe two new species of Bolitophila, Bolitophila warreni sp. nov. from the 46-million-year-old Kishenehn Formation in Montana, USA and Bolitophila rohdendorfi sp. nov. from Baltic amber. Bolitophila pulveris Lewis, 1969 is reassigned to Sciaroidea incertae sedis. The subfamily Mangasinae is reviewed and its position within the Bolitophilidae confirmed. Two new species of Mangas, M. kovalevi sp. nov. and M. brevisubcosta sp. nov., both from the Lower Cretaceous of Khasurty in Western Transbaikalia, are described.	[Greenwalt, Dale E.] Smithsonian Inst, Natl Museum Nat Hist MRC 121, Dept Paleobiol, 10th & Constitut Ave,NW, Washington, DC 20013 USA; [Blagoderov, Vladimir A.] Natl Museums Scotland, Dept Nat Sci, Chambers St, Edinburgh EH1 1JF, Midlothian, Scotland; [Blagoderov, Vladimir A.] Nat Hist Museums, Dept Life Sci, Cromwell Rd, London SW7 5BD, England	Blagoderov, VA (reprint author), Natl Museums Scotland, Dept Nat Sci, Chambers St, Edinburgh EH1 1JF, Midlothian, Scotland.; Blagoderov, VA (reprint author), Nat Hist Museums, Dept Life Sci, Cromwell Rd, London SW7 5BD, England.	GreenwaltD@si.edu; v.blagoderov@nms.ac.uk			 [28420]	We thank Conrad Labandeira and Finnegan Marsh for their administrative support, Dena Smith and Talia Karim for the loan of specimen UCM #28420 from the Colorado University Museum of Natural History and Elena Grant for translation of Kovalev (1986). This is contribution number 286 of the Evolution of Terrestrial Ecosystems Consortium of the USNM. Elena Lukashevich helped greatly providing information on PIN amber inclusion. Special thanks to John Skartveit and Dalton de Souza Amorim for valuable comments and corrections.		32	1	1	0	2	MAGNOLIA PRESS	AUCKLAND	PO BOX 41383, AUCKLAND, ST LUKES 1030, NEW ZEALAND	1175-5326	1175-5334		ZOOTAXA	Zootaxa	MAR 18	2019	4567	3					546	560		10.11646/zootaxa.4567.3.6			15	Zoology	Zoology	HP0FW	WOS:000461342500005	31715886				2020-04-30	
J	Moghaddam, M; Faghih, H				Moghaddam, Masumeh; Faghih, Hosien			A new species of soft scale insect (Hemiptera: Coccomorpha: Coccidae) on fig trees in Iran	ZOOTAXA			English	Article						Ericerus farsicus; Saissetia miranda; pest; Ficus carica		The adult female of a soft scale insect species from Iran, Ericerus farsicus Moghaddam & Faghih, sp. n. (Hemiptera: Coccomorpha: Coccidae), is described and illustrated. The species is placed in the subfamily Eulecaniinae and belongs to the Ericerus-group, based on possession of numerous stigmatic spines in each spiracular cleft. In addition, the soft scale species Saissetia miranda (Cockerell & Parrott) is recorded as new pest on Ficus carica (Moraceae) in Iran.	[Moghaddam, Masumeh] AREEO, IRIPP, Insect Taxon Res Dept, POB 19395-1454, Tehran, Iran; [Faghih, Hosien] Plant Protect Management, Nader Ave, Shiraz, Iran	Moghaddam, M (reprint author), AREEO, IRIPP, Insect Taxon Res Dept, POB 19395-1454, Tehran, Iran.	moghaddamm@iripp.ir; hossein.faghih@yahoo.com						8	0	0	1	3	MAGNOLIA PRESS	AUCKLAND	PO BOX 41383, AUCKLAND, ST LUKES 1030, NEW ZEALAND	1175-5326	1175-5334		ZOOTAXA	Zootaxa	MAR 18	2019	4567	3					561	566		10.11646/zootaxa.4567.3.7			6	Zoology	Zoology	HP0FW	WOS:000461342500012	31715887				2020-04-30	
J	Gomes, VD; Calor, AR				Gomes, Victor De Andrade; Calor, Adolfo Ricardo			Atopsyche Banks (Trichoptera, Hydrobiosidae): New species, redescription, and new records	ZOOTAXA			English	Article						aquatic insects; caddisfly; Chapada Diamantina; Hydrobiosinae; Neotropical		Atopsyche is the largest genus of hydrobiosids, comprising 139 species in three subgenera (Atopsyche, Atopsaura, and Dolochorema), distributed from southwestern United States to northeastern Uruguay. Atopsyche (Atopsaura) is the most diverse subgenus with 65 species, Atopsyche (Atopsyche) with 51, and Atopsyche (Dolochorema) with three. This paper provides a taxonomic study of Atopsyche, including descriptions of A. (Atopsyche) bravoi n. sp. from Ecuador, A. (Atopsaura) beckeri n. sp. from Cuba, A. (Atopsaura) japi n. sp. from Brazil, and the redescription of A. (Atopsaura) usingeri. Additionally, the morphological variations of A. (Atopsaura) antisuya and A. (Atopsaura) diamantina are presented, as well new records. These results contribute to taxonomical knowledge of Atopsyche and increase the number of described species to 142.	[Gomes, Victor De Andrade; Calor, Adolfo Ricardo] Univ Fed Bahia, Inst Biol, PPG Diversidade Anim, Lab Entomol Aquat LEAq, Rua Barao Geremoabo,147,Campus Ondina, BR-40170115 Salvador, BA, Brazil	Gomes, VD (reprint author), Univ Fed Bahia, Inst Biol, PPG Diversidade Anim, Lab Entomol Aquat LEAq, Rua Barao Geremoabo,147,Campus Ondina, BR-40170115 Salvador, BA, Brazil.	victor.agomes@gmail.com; acalor@gmail.com	CALOR, ADOLFO RICARDO/F-2375-2013	CALOR, ADOLFO RICARDO/0000-0003-3975-3176	Fundacao de Amparo a Pesquisa do Estado da Bahia (FAPESB); Conselho Nacional de Desenvolvimento Cientifico e Tecnologico (National Council of Technological and Scientific Development) [307794/2015-6 PQ]	The authors thank Dr. Oliver Flint for assistance during the visit at the Smithsonian Institution and Dr. Ralph Holzenthal for support in the visit at the Insect Collection of the University of Minnesota. We are grateful to Ernesto Razuri-Gonzalez and Albane Vilarino for comments on this manuscript and for assistance in the character checking, respectively. We extend thanks to Dr. John Morse and the anonymous reviewer for the review. We also thank the Chico Mendes Institute for Biodiversity Conservation (ICMBio) for issuing collecting permits, and the Brazilian Biodiversity Research Program on Semiarid region (PPBio Semiarido) for logistic support, especially Dr. Freddy Bravo (Universidade Estadual de Feira de Santana). We thank the Fundacao de Amparo a Pesquisa do Estado da Bahia (FAPESB) and the Conselho Nacional de Desenvolvimento Cientifico e Tecnologico (National Council of Technological and Scientific Development, process 307794/2015-6 PQ) for fellowships to VG and ARC, respectively.		21	0	0	0	1	MAGNOLIA PRESS	AUCKLAND	PO BOX 41383, AUCKLAND, ST LUKES 1030, NEW ZEALAND	1175-5326	1175-5334		ZOOTAXA	Zootaxa	MAR 18	2019	4567	3					567	579		10.11646/zootaxa.4567.3.8			13	Zoology	Zoology	HP0FW	WOS:000461342500006	31715888				2020-04-30	
J	Wasbauer, MS; Kimsey, LS				Wasbauer, Marius S.; Kimsey, Lynn S.			A New Genus and Species of pompiline Spider Wasp from Northern South America (Hymenoptera, Pompilidae: Pompilinae: Priochilini)	ZOOTAXA			English	Article						Priochilus; Balboana; Neotropical; French Guiana; Ecuador		Pompiliodon gen. nov. and its type species Pompiliodon katina sp. nov. are described and illustrated. The relationships to related genera (Priochilus Banks, 1944 and Balboana Banks, 1925) are discussed.	[Wasbauer, Marius S.; Kimsey, Lynn S.] Univ Calif Davis, Bohart Museum Entomol, 1124 Acad Surge, Davis, CA 95616 USA	Wasbauer, MS (reprint author), Univ Calif Davis, Bohart Museum Entomol, 1124 Acad Surge, Davis, CA 95616 USA.	mwasb@600amps.com						10	0	0	0	1	MAGNOLIA PRESS	AUCKLAND	PO BOX 41383, AUCKLAND, ST LUKES 1030, NEW ZEALAND	1175-5326	1175-5334		ZOOTAXA	Zootaxa	MAR 18	2019	4567	3					593	597		10.11646/zootaxa.4567.3.12			5	Zoology	Zoology	HP0FW	WOS:000461342500009	31715892	Green Published			2020-04-30	
J	Park, KT; Mey, W; Koo, JM; De Prins, J; Cho, S				Park, Kyu-Tek; Mey, Wolfram; Koo, Jun-Mo; De Prins, Jurate; Cho, Soowon			Revision of the genus Ptilothyris Walsingham, 1897 (Lepidoptera: Gelechioidea: Lecithoceridae), with descriptions of eight new species from Africa	ZOOTAXA			English	Article						Afrotropical; Cameroon; COI; Congo Republic; DR Congo; new taxa; Tanzania; taxonomy; Uganda; Zambia		Ptilothyris Walsingham, 1897, a poorly known Afrotropical genus of Lecithoceridae, is revised. Eight new species are described and illustrated: P. subcucullata Park, sp. nov., P. crassiella Park, sp. nov., P. drepanodes Park, sp. nov., P. enormisella Park, sp. nov., P. hylodes Park, sp. nov., P. leifaarviki Park, sp. nov., P. pilosa Park, sp. nov., and P. vokaensis Park, sp. nov. Each species is compared with type specimens of the related species deposited in various museums worldwide. COI barcode sequences of six species were successfully obtained and are provided. Of the 13 previously known African species of the genus, P. serangota ab. cyanea Ghesquiere, 1940 is synonymized with P. serangota Meyrick, 1932, and the following three species are excluded from the genus: brachysema Meyrick, 1938, crocophracta Meyrick, 1938, and nemophorella Ghesquiere, 1940. The latter three will be transferred to related genera in forthcoming studies. Adults and genitalia of all the known species including the new species are illustrated, and a key to the species is provided.	[Park, Kyu-Tek] Incheon Natl Univ, Bioresource & Environm Ctr, Incheon 22012, South Korea; [Park, Kyu-Tek] Korean Acad Sci & Technol, Seongnam 13630, Gyeounggi Prov, South Korea; [Mey, Wolfram] Humboldt Univ, Museum Nat Kunde, Leibniz Inst Evolut & Biodiversitatsforsch, Abt Sammlungen, D-10115 Berlin, Germany; [Koo, Jun-Mo; Cho, Soowon] Chungbuk Natl Univ, Dept Plant Med, Cheongju 28644, CB, South Korea; [De Prins, Jurate] Royal Belgian Inst Nat Sci, Dept Entomol, B-1000 Brussels, Belgium	Cho, S (reprint author), Chungbuk Natl Univ, Dept Plant Med, Cheongju 28644, CB, South Korea.	chosoowon@gmail.com	Cho, Soowon/AAF-7890-2019		Uganda Wildlife Authority; National Forest Authorities; Makerere University; Basic Science Research Program through the National Research Foundation of Korea (NRF) - Ministry of Education [2018042503]	The specimens from Uganda were collected through the second Afrotropical Lepidoptera workshop in Uganda at Kibale National Park and the Mpanga Forest Reserve in 2014 (Baron et al., 2017), which was perfectly organized by D. Agassiz, UK, and supported by the Ugandan authorities, especially Uganda Wildlife Authority, National Forest Authorities, Makerere University and the management and employees of its Field Station in the Kibale park.; We extend our sincere thanks to anonymous reviewers for their careful corrections and helpful comments to improve the quality of this manuscript. Mr. J.D. Kim, Chungnam National University, Daejeon, Korea, is thanked for his help in taking photos and preparing the plates of the photos. This research was supported by Basic Science Research Program through the National Research Foundation of Korea (NRF) funded by the Ministry of Education (2018042503).		45	2	2	0	0	MAGNOLIA PRESS	AUCKLAND	PO BOX 41383, AUCKLAND, ST LUKES 1030, NEW ZEALAND	1175-5326	1175-5334		ZOOTAXA	Zootaxa	MAR 15	2019	4567	2					201	235		10.11646/zootaxa.4567.2.1			35	Zoology	Zoology	HO8OC	WOS:000461212500001	31715894				2020-04-30	
