PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Ariyama, H				Ariyama, Hiroyuki			Two species of Ceradocus collected from coastal areas in Japan, with description of a new species (Crustacea: Amphipoda: Maeridae)	ZOOTAXA			English	Article						Crustacea; Amphipoda; Maeridae; Ceradocus; Japan; new species	GEN. NOV.; MELITIDAE; MEXIMAERA; SEA	Two species of the amphipod genus Ceradocus Costa, 1853 were collected from coastal areas in Japan: C. kiiensis sp. nov. from Wakayama Prefecture and C. laevis Olenid, 1970 from Okinawa Prefecture. Both of the species share the asymmetrical male gnathopod 2, the larger male gnathopod 2 with strongly oblique palm and the uropod 3 with wide rami. Ceradocus kiiensis also has the palm with a single excavation in the larger male gnathopod 2 and the pleonites 1-3 with many dorsal teeth. This new species can be distinguished from its congeners by the absence of the anterodistal projection on the basis of the larger male gnathopod 2, the presence of the posterior teeth on the pleonal epimera 1-2, and others. Ceradocus laevis is characterized by the palm having triangular and small trapezoidal projections in the larger male gnathopod 2, the pereopods 5-7 bases with rounded posterodistal lobe, the pleonites and urosomites lacking dorsal teeth. and the pleonal epimera 1-2 without posterior teeth. This species can be easily distinguished from C. kiiensis by the smooth dorsal margins of the pleonites. A key to Ceradocus species in Japan is provided.	[Ariyama, Hiroyuki] Osaka Museum Nat Hist, Nagai Pk, Higashi Sumiyashi, Osaka 5460034, Japan	Ariyama, H (reprint author), Osaka Museum Nat Hist, Nagai Pk, Higashi Sumiyashi, Osaka 5460034, Japan.	Ariyamah@rinku.zaq.ne.jp			Fujiwara Natural History Public Interest Incorporated Foundation	I express my sincere thanks to Dr. Ryohei Yamanishi of Nishinomiya Shell Museum and Dr. So Ishida of OMNH who provided equipment. This study was supported in part by a grant from the Fujiwara Natural History Public Interest Incorporated Foundation.		50	0	0	0	0	MAGNOLIA PRESS	AUCKLAND	PO BOX 41383, AUCKLAND, ST LUKES 1030, NEW ZEALAND	1175-5326	1175-5334		ZOOTAXA	Zootaxa	AUG 22	2019	4658	2					297	316		10.11646/zootaxa.4658.2.5			20	Zoology	Zoology	IT0QD	WOS:000482550000005	31716745				2020-04-30	
J	Zuykova, EI; Sheveleva, NG; Kotov, AA				Zuykova, Elena, I; Sheveleva, Natalia G.; Kotov, Alexey A.			Redescription of Daphnia turbinata Sars, 1903 (Crustacea: Cladocera: Daphniidae)	ZOOTAXA			English	Article						Cladocera; morphology; taxonomy; redescription; Siberia; Palaearctic	BRANCHIOPODA CLADOCERA; OLD-WORLD; N-SP; CHYDORIDAE; ANOMOPODA; TAXONOMY; DIVERSITY; REVISION; AMERICA; BIRGE	The genus Daphnia O.F. Muller (Crustacea: Cladocera: Daphniidae) has a long history of its study, it attracts maximum attention of evolutionary biologists as compared to other cladoceran taxa. But still there are many unresolved problems concerning the genus taxonomy. We redescribe forgotten Daphnia (D.) turbinata Sars, 1903 which has a relatively narrow distribution in the Altay-Sayan mountain region (southern Siberia and Mongolia). Diagnostic characters of the taxon are discussed as well as possibilities of morphological discrimination of taxa within the D. (D.) longispina species group.	[Zuykova, Elena, I] Russian Acad Sci, Siberian Branch, Inst Systemat & Ecol Anim, Frunze St 11, Novosibirsk 630091, Russia; [Sheveleva, Natalia G.] Russian Acad Sci, Siberian Branch, Limnol Inst, 3,Ulan Batorskaya Str 3, Irkutsk 664033, Russia; [Kotov, Alexey A.] AN Severtsov Inst Ecol & Evolut, Leninsky Prospect 33, Moscow 119071, Russia	Kotov, AA (reprint author), AN Severtsov Inst Ecol & Evolut, Leninsky Prospect 33, Moscow 119071, Russia.	alexey-a-kotov@yandex.ru	Kotov, Alexey/B-1549-2010	Kotov, Alexey/0000-0002-8863-6438	Russian Science FoundationRussian Science Foundation (RSF) [18-14-00325]	We are very grateful to Prof. N.N. Smirnov for valuable comments, to Y.R. Galimov, Ch. Jersabek and D.P Karabanov for samples with Daphnia. This study is supported by the Russian Science Foundation (project No 18-14-00325).		49	0	0	7	8	MAGNOLIA PRESS	AUCKLAND	PO BOX 41383, AUCKLAND, ST LUKES 1030, NEW ZEALAND	1175-5326	1175-5334		ZOOTAXA	Zootaxa	AUG 22	2019	4658	2					317	330		10.11646/zootaxa.4658.2.6			14	Zoology	Zoology	IT0QD	WOS:000482550000006	31716746				2020-04-30	
J	Barker, D				Barker, Dayana			Ixodes barkeri n. sp. (Acari: Ixodidae) from the short-beaked echidna, Tachyglossus aculeatus, with a revised key to the male Ixodes of Australia, and list of the subgenera and species of Ixodes known to occur in Australia	ZOOTAXA			English	Article						Ixodida; tick; taxonomy; Monotremata; Tachyglossidae	TICKS; HOLOCYCLUS; HIRSTI; REDESCRIPTION	A new species of Ixodes is described from two male specimens that have a distinctive ventrolateral horn-like projection on palpal article 1. This structure is not found in any other Australian species, but is similar to that of I. zaglossi Kohls. 1960 from the long-beaked echidna of Papua New Guinea. I present a revised key to accommodate the five males of Australian Ixodes described or re-described since 1970. I also briefly review the 26 Australian species of Ixodes.	[Barker, Dayana] Univ Queensland, Sch Vet Sci, Gatton, Qld 4343, Australia	Barker, D (reprint author), Univ Queensland, Sch Vet Sci, Gatton, Qld 4343, Australia.	dayana.barker@uq.edu.au						35	1	1	1	1	MAGNOLIA PRESS	AUCKLAND	PO BOX 41383, AUCKLAND, ST LUKES 1030, NEW ZEALAND	1175-5326	1175-5334		ZOOTAXA	Zootaxa	AUG 22	2019	4658	2					331	342		10.11646/zootaxa.4658.2.7			12	Zoology	Zoology	IT0QD	WOS:000482550000007	31716747				2020-04-30	
J	Almeida, FRD; Carvalho, FD; De Castro, HA; Fernandes, JAM				De Albuquerque Almeida, Flavio Roberto; Carvalho-Filho, Fernando Da Silva; De Castro, Heitor Antunes; Marin Fernandes, Jose Antonio			Two new species of Hoplonannus (Heteroptera: Schizopteridae: Schizopterinae) from the Brazilian Amazon	ZOOTAXA			English	Article						Dipsocoromorpha; minute litter bugs; Neotropical region; new record; taxonomy	HEMIPTERA; GENUS	The genus Hoplonannus McAtee & Malloch, 1925 is composed of H. brunneus, H. paenebrunneus, H. craneae, and H. australis, all previously recorded from Central and South America. In this paper, we describe Hoplonannus bifidus sp.n. and Hoplonannus robustus sp.n. based on several specimens collected in the Brazilian Amazon, representing the first record of the genus from northern Brazil. We provide diagnoses, photographs of habitus, scanning electron micrographs of male genitalia, and illustrations of female genitalia. A key to species based on males of Hoplonannus is also presented.	[De Albuquerque Almeida, Flavio Roberto; Marin Fernandes, Jose Antonio] Univ Fed Para UFPA, Inst Ciencias Biol, Belem, Para, Brazil; [Carvalho-Filho, Fernando Da Silva; De Castro, Heitor Antunes] Museu Paraense Emilio Goeldi, Lab Entomol, Coordenacao Zool, Belem, Para, Brazil	Almeida, FRD (reprint author), Univ Fed Para UFPA, Inst Ciencias Biol, Belem, Para, Brazil.	flavioalbuquerquebiologia@gmail.com			Conselho Nacional de Desenvolvimento Cientifico e Tecnologico-CNPqNational Council for Scientific and Technological Development (CNPq) [CNPq UNIVERSAL 420294/2016-3, FRAA 140079/2018-1, JAMF 311345/2018-2]; Norsk-Hydro; Biodiversity Research Consortium Brazil-Norway (BRC)	The authors are grateful to Dr. Alexandre Bonaldo for the loan of material. We thank Dr. Lionel Hill and an anonymous reviewer for their feedback on the manuscript. We also thank Alexander Knyshov for his comments about the species of Hoplonannus. Conselho Nacional de Desenvolvimento Cientifico e Tecnologico-CNPq for financial support (CNPq UNIVERSAL 420294/2016-3, FRAA 140079/2018-1, JAMF 311345/2018-2). Also, thanks are given to Norsk-Hydro and the Biodiversity Research Consortium Brazil-Norway (BRC) for their support. Cesar Favacho provided welcome help in computer matters.		11	1	1	0	0	MAGNOLIA PRESS	AUCKLAND	PO BOX 41383, AUCKLAND, ST LUKES 1030, NEW ZEALAND	1175-5326	1175-5334		ZOOTAXA	Zootaxa	AUG 22	2019	4658	2					355	367		10.11646/zootaxa.4658.2.9			13	Zoology	Zoology	IT0QD	WOS:000482550000009	31716749				2020-04-30	
J	Martins, L; Tavares, M				Martins, Luciana; Tavares, Marcos			Two new species of Sclerothyone from the southwestern Atlantic Ocean, with a key to genera and species of Sclerothyoninae (Holothuroidea: Dendrochirotida: Sclerodactylidae)	ZOOTAXA			English	Article						Cucumaria; Neopentamera; Temparena; Thandarum; Thyone; Brazil	ECHINODERMATA; GENUS	Sclerothyone Thandar, 1989, currently restricted to two South African species, is here expanded to include two new species from off coast of Brazil. These new species expand the distribution of the genus to the southwestern Atlantic Ocean. Sclerothyone reichi sp. nov. is characterized by having body wall with multilocular two pillared tables with multiperforate disc and short spire, ending in a narrow crown of teeth; tentacles with rods and introvert with two pillared tables and rosettes; tube feet with only end plates. Sclerothyone oloughlini sp. nov. is distinctive in having a body wall with multilocular, two pillared tables; handles present and multilocular two-pillared tables; circular disc without handle; and plates (near the anus). The new species resemble each other in the tentacles with rods. However, Sclerothyone oloughlini sp. nov. stands apart from S. reichi sp. nov. in the introvert with rosettes; tube feet with two pillared supporting tables, arched plates and end plates. The possible assignment of Cucumaria nozawai Mitsukuri, 1912 and Thyone adinopoda Pawson & Miller, 1981 to Sclerothyone, and the position of Thyone neofusus Deichmann, 1941 in Temparena Thandar, 1989, are briefly discussed. A key to all genera and species of Sclerodactylinae is provided.	[Martins, Luciana; Tavares, Marcos] Univ Sao Paulo, Museu Zool, BR-04263000 Sao Paulo, SP, Brazil	Martins, L (reprint author), Univ Sao Paulo, Museu Zool, BR-04263000 Sao Paulo, SP, Brazil.	martinsrluciana@gmail.com; mdst@usp.br			USP-University of Sao Paulo, Pro-Reitoria de Pesquisa; Santander; CNPq (Brazilian National Research Counsil) through the Protax ProjectNational Council for Scientific and Technological Development (CNPq) [303122/2016-1]; PETROBRAS [4600224970]	We are grateful to the anonymous reviewer and Zootaxa Associated-editor Christopher Mah for providing constructive suggestions that significantly improved the quality of this manuscript. We are grateful to Gustav Paulay (FLMNH) and Jorgen Olesen and Tom Schiotte (ZMUC) for the loan of Temparena chuni for study. We also thank Jon Norenburg (USNM) and Marc Eleaume (MNHN) for granting access to the collections under their responsibility and for providing working space to LM. We thank Gordon Hendler (LACM) for providing access to the holotype and paratype of Neopentamera anexigua and to Camilla Souto (University of California, Berkeley) for kindly examining the type material for us. We also thank Mariano Martinez for the donation of specimens of Thandarum hernandezi and to Lara Guimaraes (MZUSP) for technical support with SEM images. LM thanks (USP-University of Sao Paulo, Pro-Reitoria de Pesquisa) and Santander for the postdoctoral fellowship and MT thanks to CNPq (Brazilian National Research Counsil) for financial support through the Protax Project (303122/2016-1) and PETROBRAS (4600224970) for supporting studies on the systematics of marine invertebrates.		14	1	1	1	1	MAGNOLIA PRESS	AUCKLAND	PO BOX 41383, AUCKLAND, ST LUKES 1030, NEW ZEALAND	1175-5326	1175-5334		ZOOTAXA	Zootaxa	AUG 22	2019	4658	2					375	382		10.11646/zootaxa.4658.2.11			8	Zoology	Zoology	IT0QD	WOS:000482550000011	31716751				2020-04-30	
J	Zhang, L; Xing, JC				Zhang, Lan; Xing, Jichun			Key to species of the genus Cyrta Melichar (Hemiptera: Cicadellidae: Deltocephalinae) with description of a new species	ZOOTAXA			English	Article						Homoptera; morphology; taxonomy; distribution		A new leafhopper species: Cyrta webbi sp. nov., is described and illustrated from Guizhou Province, China A key based on the male genitalia is given to distinguish all species of this genus. The type specimen of the new species is deposited in the Institute of Entomology, Guizhou University, Guiyang, China (GUGC).	[Zhang, Lan; Xing, Jichun] Guizhou Univ, Inst Entomol, Guiyang 550025, Guizhou, Peoples R China; [Zhang, Lan; Xing, Jichun] Guizhou Univ, Prov Special Key Lab Dev & Utilizat Insect Resour, Guiyang 550025, Guizhou, Peoples R China	Xing, JC (reprint author), Guizhou Univ, Inst Entomol, Guiyang 550025, Guizhou, Peoples R China.; Xing, JC (reprint author), Guizhou Univ, Prov Special Key Lab Dev & Utilizat Insect Resour, Guiyang 550025, Guizhou, Peoples R China.	xingjichun@126.com			National Natural Science Foundation of ChinaNational Natural Science Foundation of China [31660624, 31301909]; Science and Technology Project of Guizhou Province [Qian Ke He Platform Talent [2017]5788]; Talent Fund Program of Guizhou University [[2014]15]; Program of Science and Technology Innovation Talents Team, Guizhou Province [20144001]	We thank Dr Chris Dietrich (Illinois Natural History Survey, Champaign, U.S.A.) and an anonymous referee for reading the manuscript and making some suggestions. We also thank the collector for her gift of the specimen. This work was supported by the National Natural Science Foundation of China (31660624, 31301909), the Science and Technology Project of Guizhou Province (Qian Ke He Platform Talent [2017]5788), Talent Fund Program of Guizhou University ([2014]15) and the Program of Science and Technology Innovation Talents Team, Guizhou Province (No. 20144001).		14	1	1	1	1	MAGNOLIA PRESS	AUCKLAND	PO BOX 41383, AUCKLAND, ST LUKES 1030, NEW ZEALAND	1175-5326	1175-5334		ZOOTAXA	Zootaxa	AUG 22	2019	4658	2					383	388		10.11646/zootaxa.4658.2.12			6	Zoology	Zoology	IT0QD	WOS:000482550000012	31716752				2020-04-30	
J	Szenasi, V; Nemeth, T				Szenasi, Valentin; Nemeth, Tamas			Description of a new species of the subgenus Hippomias Yunakov, 2006 in the genus Brachysomus Schoenherr, 1823 (Coleoptera: Curculionidae: Entiminae) from Lebanon	ZOOTAXA			English	Article						Coleoptera; Curculionidae; Middle East; taxonomy; biodiversity	SP N.	Brachysomus (Hippomias) tannourinensis sp. nov. is described from Lebanon, compared with similar Brachysomus species, and its main diagnostic features are figured. The new species was discovered at the ancient cedar forest of Tannourine as the first known representative of the genus Brachysomus in Lebanon. It is easily recognizable by the body vestiture consisting of two types of scales, the prolonged shape of the rostrum, and the parallel-sided penis.	[Szenasi, Valentin] Duna Ipoly Natl Pk Directorate, H-2509 Esztergom, Strazsahegy, Hungary; [Nemeth, Tamas] Hungarian Nat Hist Museum, Dept Zool, Baross U 13, H-1088 Budapest, Hungary	Szenasi, V (reprint author), Duna Ipoly Natl Pk Directorate, H-2509 Esztergom, Strazsahegy, Hungary.	szvalent@gmail.com						11	0	0	1	2	MAGNOLIA PRESS	AUCKLAND	PO BOX 41383, AUCKLAND, ST LUKES 1030, NEW ZEALAND	1175-5326	1175-5334		ZOOTAXA	Zootaxa	AUG 22	2019	4658	2					389	395		10.11646/zootaxa.4658.2.13			7	Zoology	Zoology	IT0QD	WOS:000482550000013	31716753				2020-04-30	
J	Huang, SH; Luo, CQ				Huang, Shihui; Luo, Changqing			A new species of the subgenus Tachycines (Tachycines) (Othoptera: Rhaphidophoridae) from Guizhou, China	ZOOTAXA			English	Article						Ensifera; Aemodogryllinae; Aemodogryllini; Tachycines asynamorus; new species	AEMODOGRYLLINAE; ORTHOPTERA; ADELUNG	Adelung (1902) erected the genus Tachycines with Tachycines asynamorus as the type species. In this paper, a new species of the genus Tachycines, subgenus Tachycines, namely Tachycines (Tachycines) huaxi sp. nov., from Guizhou, China is described. This new species is similar to Tachycines (Tachycines) asynamorus. The morphological differentiation between the two species is discussed.	[Luo, Changqing] Guizhou Univ, Inst Entomol, Guiyang 550025, Guizhou, Peoples R China; [Luo, Changqing] Prov Key Lab Agr Pest Management Mt Reg, Guiyang 550025, Guizhou, Peoples R China; [Huang, Shihui] Guizhou Univ, Coll Anim Sci, Guiyang 550025, Guizhou, Peoples R China	Luo, CQ (reprint author), Guizhou Univ, Inst Entomol, Guiyang 550025, Guizhou, Peoples R China.; Luo, CQ (reprint author), Prov Key Lab Agr Pest Management Mt Reg, Guiyang 550025, Guizhou, Peoples R China.	hshlhyi@163.com; luochangqing13@163.com			National Natural Science Foundation of ChinaNational Natural Science Foundation of China [31702045, [2019]2335, [2018]099, [2016]44]	This research was supported by the National Natural Science Foundation of China (No. 31702045), Qian Ke He Zhi Cheng (No. [2019]2335), Qian Jiao He KY Zi (No. [2018]099), and Gui Da Ren Ji He (No. [2016]44).		12	0	0	0	0	MAGNOLIA PRESS	AUCKLAND	PO BOX 41383, AUCKLAND, ST LUKES 1030, NEW ZEALAND	1175-5326	1175-5334		ZOOTAXA	Zootaxa	AUG 22	2019	4658	2					396	400		10.11646/zootaxa.4658.2.14			5	Zoology	Zoology	IT0QD	WOS:000482550000014	31716754				2020-04-30	
J	Botero, JP; Santos-Silva, A; Bezark, LG				Botero, Juan Pablo; Santos-Silva, Antonio; Bezark, Larry G.			Revision of the genus Pteroplatus Buquet, 1840 (Coleoptera, Cerambycidae, Cerambycinae) and taxonomic notes in Pteroplatini	ZOOTAXA			English	Article						Corynellus; Compsocerini; Cosmoplatidius; taxonomy	DISTENIIDAE; RECORDS	A revision of the genus Pteroplatus Buquet, 1840 is presented. The genus and all known species are redescribed. Pteroplatus luculentus sp. nov., from Colombia and Ecuador, is described. The following six syn. nov. are proposed for Pteroplatus pulcher Buquet, 1840: Pteroplatus atroviolaceus Kirsch, 1889; Pteroplatus dimidiatipennis Buquet, 1841; Pteroplatus elegans Buquet, 1841; Pteroplatus fasciatus Buquet, 1841; Pteroplatus nigrivenfris Breme, 1845, and Pteroplatus fransversahs Breme, 1845. The following two syn. nov. are proposed for Pteroplatus gracilis Buquet, 1840: Pteroplatus caudatus Martins & Galileo, 2013 and Pteroplatus rostainei Buquet, 1840. The following two comb. nov. are proposed: Corynellus arrogans (Buquet, 1840) (Pteroplatini) and Cosmoplatidius bilineatus (Buquet, 1841) (Compsocerini). In addition, the following syn. nov. is proposed: Pteroplatus sellatus White, 1853 = Cosmoplatidius bilineatus (Buquet, 1841). The geographical distribution of four species is expanded. Photographs of Pteroplatus species are included and a key to differentiate the species is provided.	[Botero, Juan Pablo; Santos-Silva, Antonio] Univ Sao Paulo, Museu Zool, Caixa Postal 42-494, BR-04218970 Sao Paulo, SP, Brazil; [Bezark, Larry G.] 521 46th St, Sacramento, CA 95819 USA	Botero, JP (reprint author), Univ Sao Paulo, Museu Zool, Caixa Postal 42-494, BR-04218970 Sao Paulo, SP, Brazil.	jp_bot@yahoo.com; toncriss@uol.com.br; LarryBezark@netscape.com			"Fundacao de Amparo a Pesquisa do Estado de Sao Paulo" (FAPESP)Fundacao de Amparo a Pesquisa do Estado de Sao Paulo (FAPESP) [2017/17898-0]	We express our sincere thanks to Anton Olegovich Kozlov, who provided a specimen of the new species for study; Gerard L. Tavakilian (MNHN) for the photographs of the type specimens of P. anchora, P. arrogans, P. elegans, P. fasciatus, P. gracilis, P. pulcher, P. quadriscopulatus, P. rostainei, P. suturalis, and P. variabilis; to Marinella Garzena (MIZT), for the photographs of the holotypes of P. bilineatus, P. dimidiatipennis, P. nigriventris, and P. transversalis; to Francisco Serna and Erika Valentina Vergara-Navarro (UNAB) for loan of studied specimens; to Francisco Serna (UNAB) for the photograph of the holotype of P. caudatus. Thanks are due to Ian Swift (Irvine, California, USA), for providing material for examination. The first author appreciates the support from the "Fundacao de Amparo a Pesquisa do Estado de Sao Paulo" (FAPESP) for a postdoctoral fellowship (process number 2017/17898-0).		68	1	1	0	0	MAGNOLIA PRESS	AUCKLAND	PO BOX 41383, AUCKLAND, ST LUKES 1030, NEW ZEALAND	1175-5326	1175-5334		ZOOTAXA	Zootaxa	AUG 21	2019	4658	1					69	100		10.11646/zootaxa.4658.1.3			32	Zoology	Zoology	IT0PY	WOS:000482549400003	31716757				2020-04-30	
J	Shen, HP; Chang, CH; Chih, WJ				Shen, Huei-Ping; Chang, Chih-Han; Chih, Wen-Jay			Two new earthworm species of the genus Amynthas (Oligochaeta: Megascolecidae) from central Taiwan, with comments on some recent species assignments in Amynthas and Metaphire	ZOOTAXA			English	Article						Earthworms; Clitellata; Amynthas; new species; Taiwan	CLITELLATA MEGASCOLECIDAE; TSAI; SHEN; PHYLOGEOGRAPHY; BIOGEOGRAPHY; SYSTEMATICS; PHERETIMA; VIETNAM; KINBERG	This study describes two new species of earthworms belonging to the genus Amynthas (Oligochaeta: Megascolecidae) from central Taiwan. They are named Amynthas luridus sp. nov. and Amynthas ruiyenensis sp. nov. Both species are octothecal with the former found at elevations of 1500-2300 m and the latter at an elevation of 2200 m from the Central Mountain Range. In addition, DNA barcodes are made available for the first time for the following species: Amynthas catenus Tsai et al., 2001, Amynthas exiguus aquilonius Tsai et al., 2001, Amynthas proasacceus Tsai et al., 2001, Amynthas hohuanmontis Tsai et al., 2002, Amynthas tessellatus Shen et al., 2002, Amynthas fenestrus Shen et al., 2003, Amynthas tantulus Shen et al., 2003, and Amynthas uvaglandularis Shen et al., 2003. Furthermore, Amynthas exiguus ssp. aquilonius Tsai et al., 2001 distributed at elevations of 2200-3000 m in the Central Mountain Range is elevated to species level, as A. aquilonius Tsai et al., 2001. The highest altitude record so far for the exotic Eukerria saltensis (Beddard, 1895) in Taiwan, 2200 m above sea level, is documented. Moreover, some recent assignments of species to Amynthas and Metaphire and synonymies of names are critically discussed. It is argued that idiosyncratic genus concepts, inadequate species comparisons, and unexplained synonymies should be avoided. A hitherto undetected and possibly monophyletic species group of mainly Korean Amynthas species in the A. tokioensis-group is indicated, characterized by numerous genital papillae around each spermathecal pore and male porophore, large ampullae, long diverticula, large prostate glands, and manicate intestinal caeca. The names A. bimaculata, A. silvatica and A. surcata (Ishizulca, 1999), as well asA. odaesanensis, A. righii, A. fasciiformis, andA. sanchongensis Hong & James, 2001, previously declared as junior synonyms of A. tappensis (Ohfuchi, 1935), are revalidated.	[Shen, Huei-Ping] Endem Species Res Inst, Zool Div, 1 Ming Shen East Rd, Nantou 552, Taiwan; [Chang, Chih-Han; Chih, Wen-Jay] Natl Taiwan Univ, Dept Life Sci, 1 Roosevelt Rd,Sect 4, Taipei 106, Taiwan	Chang, CH (reprint author), Natl Taiwan Univ, Dept Life Sci, 1 Roosevelt Rd,Sect 4, Taipei 106, Taiwan.	chihhanchang@ntu.edu.tw			Ministry of Education; Taiwan Endemic Species Research Institute	We are grateful to H.-P. Chen, T.-J. Lin, D.-H. Chen, C.-F. Tsai, S.-C. Tsai, P.-H. Ho, J.-H. Wu, T.-L. Huang, I.-M. Hsiao and M.-H. Shen for their assistance in field collections and specimen preparation, and to J.-H. Chen of the National Taiwan University for access to laboratory facilities. We thank the editor Rudiger M. Schmelz for his helpful comments on an earlier version of this manuscript. C.-H. Chang received funding from the Ministry of Education (Yushan Young Scholar Award). This study was supported financially by the Taiwan Endemic Species Research Institute.		65	0	0	0	0	MAGNOLIA PRESS	AUCKLAND	PO BOX 41383, AUCKLAND, ST LUKES 1030, NEW ZEALAND	1175-5326	1175-5334		ZOOTAXA	Zootaxa	AUG 21	2019	4658	1					101	123		10.11646/zootaxa.4658.1.4			23	Zoology	Zoology	IT0PY	WOS:000482549400004	31716758				2020-04-30	
J	Ruiz, GRS; Maddison, WP; Galiano, ME				Ruiz, Gustavo R. S.; Maddison, Wayne P.; Galiano, Maria Elena			A revision of the concept of Mago O. Pickard-Cambridge, 1882, and proposal of a new genus (Araneae: Salticidae: Amycini)	ZOOTAXA			English	Article						jumping spiders; Matinta; Neotropical; taxonomy	PHYLOGENY; REDESCRIPTION; BIOGEOGRAPHY; SPIDERS; MAFFT	In this paper we redescribe the type species of Mago O. Pickard-Cambridge,M intentus O. Pickard-Cambridge, and describe Mago brimodes Ruiz & Maddison sp. nov. from Ecuador. Based on both morphological features and the 16SND1 gene region, we concluded that the larger spiders traditionally identified as Mago, such as Mago acutidens Simon and related species, are not closely related to the small dark M. intentus (type species) and M. brimodes. Matinta Ruiz & Maddison gen. nov. is therefore proposed to hold most species previously included in Mago. The following species are transferred from Mago to the new genus: Matinta acutidens (Simon, 1900) comb. nov. (type species), Matinta apophysis (Costa & Ruiz, 2017) comb. nov., Matinta balbina (Patello & Ruiz, 2014) comb. nov., Matinta chickeringi (Caporiacco, 1954) comb. nov., Matinta delicata (Patello & Ruiz, 2014) comb. nov., Matinta fasciata (Mello-Leitao, 1940) comb. nov., Matinta fonsecai (Soares & Camargo, 1948) comb. nov., Matinta furcata (Costa & Ruiz, 2017) comb. nov., Matinta jurutiensis (Patello & Ruiz, 2014) comb. nov., Matinta longidens (Simon, 1900) comb. nov., Matinta mimica (Costa & Ruiz, 2017) comb. nov., Matinta opiparis (Simon, 1900) comb. nov., Matinta pardo (Costa & Ruiz . 2017) comb. nov., Matinta procax (Simon, 1900) comb. nov., ,Matinta saperda (Simon, 1900) comb. nov., Matinta silvae (Crane, 1943) comb. nov., Matinta similis (Patello & Ruiz, 2014) comb. nov., Matinta steindachneri (Taczanowski, 1878) comb. nov. and Matinta vicana (Simon, 1900) comb. nov. Mago dentichelis Crane, 1949 is transferred to Noegus Simon.	[Ruiz, Gustavo R. S.] Univ Fed Para, Inst Ciencias Biol, Rua Auguste Correa 01, BR-66075110 Belem, Para, Brazil; [Maddison, Wayne P.] Univ British Columbia, Dept Zool, 6270 Univ Blvd, Vancouver, BC V6T 1Z4, Canada; [Maddison, Wayne P.] Univ British Columbia, Dept Bot, 6270 Univ Blvd, Vancouver, BC V6T 1Z4, Canada; [Maddison, Wayne P.] Univ British Columbia, Beaty Biodivers Museum, 6270 Univ Blvd, Vancouver, BC V6T 1Z4, Canada; [Galiano, Maria Elena] Museo Argentino Ciencias Nat Bernardino Rivadavia, Buenos Aires, DF, Argentina	Ruiz, GRS (reprint author), Univ Fed Para, Inst Ciencias Biol, Rua Auguste Correa 01, BR-66075110 Belem, Para, Brazil.	gustavoruiz86@hotmail.com	Ruiz, Gustavo/AAB-4928-2019	Ruiz, Gustavo/0000-0002-7326-7000	NSERCNatural Sciences and Engineering Research Council of Canada; CNPqNational Council for Scientific and Technological Development (CNPq) [308329/2016-3]	We would like to thank Cristina Scioscia for sending the draft of Maria Elena's illustration and description of the type species; Edyta Piascik, Mauricio Vega and the staff of the Reserva Canande for helping with the collection of specimens, supported by a NSERC Discovery grant (WPM). We also thank CNPq for the support to GRSR (PQ#308329/2016-3).		33	1	1	0	0	MAGNOLIA PRESS	AUCKLAND	PO BOX 41383, AUCKLAND, ST LUKES 1030, NEW ZEALAND	1175-5326	1175-5334		ZOOTAXA	Zootaxa	AUG 21	2019	4658	1					124	140		10.11646/zootaxa.4658.1.5			17	Zoology	Zoology	IT0PY	WOS:000482549400005	31716759				2020-04-30	
